time_index,air_temperature,dhi,dni,ghi,surface_albedo,wind_speed
2021-02-28 15:30:00-07:00,8.4,51,917,427,0.2,1.7
2021-02-28 16:30:00-07:00,7.1,67,499,189,0.2,0.9
2021-02-28 17:30:00-07:00,-4.5,23,399,47,0.71,2.8
2021-02-28 18:30:00-07:00,-5.9,0,0,0,0.71,3.1
2021-02-28 19:30:00-07:00,-6.6,0,0,0,0.71,3.5
2021-02-28 20:30:00-07:00,-7.0,0,0,0,0.71,3.9
2021-02-28 21:30:00-07:00,-7.1,0,0,0,0.71,4.3
2021-02-28 22:30:00-07:00,-6.7,0,0,0,0.71,4.8
2021-02-28 23:30:00-07:00,-6.1,0,0,0,0.71,5.0
2021-03-01 00:30:00-07:00,-6.1,0,0,0,0.71,4.8
2021-03-01 01:30:00-07:00,-6.3,0,0,0,0.71,4.7
2021-03-01 02:30:00-07:00,-6.5,0,0,0,0.71,4.8
2021-03-01 03:30:00-07:00,-6.7,0,0,0,0.71,5.0
2021-03-01 04:30:00-07:00,-6.7,0,0,0,0.71,5.1
2021-03-01 05:30:00-07:00,-6.5,0,0,0,0.71,4.9
2021-03-01 06:30:00-07:00,-5.1,4,47,3,0.71,4.7
2021-03-01 07:30:00-07:00,-2.1,36,711,158,0.71,3.7
2021-03-01 08:30:00-07:00,1.8,53,901,366,0.71,1.7
2021-03-01 09:30:00-07:00,4.7,64,984,551,0.71,0.9
2021-03-01 10:30:00-07:00,6.3,71,1026,690,0.71,1.5
2021-03-01 11:30:00-07:00,7.5,75,1045,771,0.71,1.8
2021-03-01 12:30:00-07:00,8.3,76,1048,785,0.71,2.0
2021-03-01 13:30:00-07:00,8.8,72,1037,732,0.71,2.0
2021-03-01 14:30:00-07:00,8.8,67,1006,617,0.71,1.9
2021-03-01 15:30:00-07:00,7.3,57,945,449,0.71,1.4
2021-03-01 16:30:00-07:00,5.9,44,816,247,0.71,1.0
2021-03-01 17:30:00-07:00,1.2,22,415,48,0.65,1.1
2021-03-01 18:30:00-07:00,-0.4,0,0,0,0.65,1.1
2021-03-01 19:30:00-07:00,-0.7,0,0,0,0.65,1.5
2021-03-01 20:30:00-07:00,-0.3,0,0,0,0.65,2.4
2021-03-01 21:30:00-07:00,-0.5,0,0,0,0.65,3.2
2021-03-01 22:30:00-07:00,-1.0,0,0,0,0.65,3.9
2021-03-01 23:30:00-07:00,-1.6,0,0,0,0.65,4.3
2021-03-02 00:30:00-07:00,-1.9,0,0,0,0.65,4.6
2021-03-02 01:30:00-07:00,-1.9,0,0,0,0.65,5.0
2021-03-02 02:30:00-07:00,-1.7,0,0,0,0.65,5.3
2021-03-02 03:30:00-07:00,-1.6,0,0,0,0.65,5.4
2021-03-02 04:30:00-07:00,-1.5,0,0,0,0.65,5.5
2021-03-02 05:30:00-07:00,-1.3,0,0,0,0.65,5.6
2021-03-02 06:30:00-07:00,0.3,8,106,6,0.65,6.0
2021-03-02 07:30:00-07:00,3.4,35,768,170,0.65,6.1
2021-03-02 08:30:00-07:00,6.9,49,943,382,0.65,5.9
2021-03-02 09:30:00-07:00,10.2,61,1019,571,0.65,5.6
2021-03-02 10:30:00-07:00,12.5,69,1043,704,0.65,4.6
2021-03-02 11:30:00-07:00,13.8,73,1060,784,0.65,3.4
2021-03-02 12:30:00-07:00,14.4,74,1063,798,0.65,2.5
2021-03-02 13:30:00-07:00,14.5,71,1052,745,0.65,2.0
2021-03-02 14:30:00-07:00,14.0,64,1023,628,0.65,1.5
2021-03-02 15:30:00-07:00,11.4,57,963,460,0.65,1.0
2021-03-02 16:30:00-07:00,9.3,43,837,255,0.65,0.6
2021-03-02 17:30:00-07:00,2.6,23,468,54,0.2,0.3
2021-03-02 18:30:00-07:00,1.6,0,0,0,0.2,0.3
2021-03-02 19:30:00-07:00,1.9,0,0,0,0.2,0.9
2021-03-02 20:30:00-07:00,1.6,0,0,0,0.2,1.9
2021-03-02 21:30:00-07:00,0.0,0,0,0,0.2,2.5
2021-03-02 22:30:00-07:00,-1.3,0,0,0,0.2,2.3
2021-03-02 23:30:00-07:00,-1.7,0,0,0,0.2,1.8
2021-03-03 00:30:00-07:00,-1.3,0,0,0,0.2,1.4
2021-03-03 01:30:00-07:00,-0.7,0,0,0,0.2,1.2
2021-03-03 02:30:00-07:00,-0.3,0,0,0,0.2,1.1
2021-03-03 03:30:00-07:00,0.2,0,0,0,0.2,1.1
2021-03-03 04:30:00-07:00,0.4,0,0,0,0.2,1.1
2021-03-03 05:30:00-07:00,0.6,0,0,0,0.2,1.3
2021-03-03 06:30:00-07:00,2.2,3,0,3,0.2,2.0
2021-03-03 07:30:00-07:00,5.3,37,718,167,0.2,2.6
2021-03-03 08:30:00-07:00,8.8,47,922,377,0.2,2.1
2021-03-03 09:30:00-07:00,11.6,55,1001,561,0.2,1.1
2021-03-03 10:30:00-07:00,13.4,59,1041,698,0.2,0.5
2021-03-03 11:30:00-07:00,14.4,60,1061,777,0.2,0.1
2021-03-03 12:30:00-07:00,15.1,61,1064,791,0.2,0.2
2021-03-03 13:30:00-07:00,15.3,60,1043,733,0.2,0.6
2021-03-03 14:30:00-07:00,15.0,56,1010,617,0.2,1.1
2021-03-03 15:30:00-07:00,13.5,50,950,452,0.2,1.2
2021-03-03 16:30:00-07:00,12.1,41,824,252,0.2,1.1
2021-03-03 17:30:00-07:00,6.5,23,474,56,0.2,1.5
2021-03-03 18:30:00-07:00,5.1,0,0,0,0.2,1.6
2021-03-03 19:30:00-07:00,4.0,0,0,0,0.2,1.9
2021-03-03 20:30:00-07:00,2.5,0,0,0,0.2,2.0
2021-03-03 21:30:00-07:00,1.4,0,0,0,0.2,2.0
2021-03-03 22:30:00-07:00,0.8,0,0,0,0.2,2.0
2021-03-03 23:30:00-07:00,0.3,0,0,0,0.2,1.9
2021-03-04 00:30:00-07:00,-0.2,0,0,0,0.2,1.9
2021-03-04 01:30:00-07:00,-0.4,0,0,0,0.2,1.8
2021-03-04 02:30:00-07:00,0.5,0,0,0,0.2,1.6
2021-03-04 03:30:00-07:00,2.3,0,0,0,0.2,1.4
2021-03-04 04:30:00-07:00,3.1,0,0,0,0.2,1.1
2021-03-04 05:30:00-07:00,2.9,0,0,0,0.2,0.7
2021-03-04 06:30:00-07:00,2.7,2,0,2,0.2,0.7
2021-03-04 07:30:00-07:00,2.9,45,7,46,0.2,1.7
2021-03-04 08:30:00-07:00,3.8,60,1,60,0.2,2.6
2021-03-04 09:30:00-07:00,4.6,212,100,263,0.2,2.7
2021-03-04 10:30:00-07:00,5.5,183,37,206,0.2,3.1
2021-03-04 11:30:00-07:00,6.2,77,1,78,0.2,3.7
2021-03-04 12:30:00-07:00,6.4,96,2,97,0.2,4.4
2021-03-04 13:30:00-07:00,5.5,138,5,141,0.2,5.0
2021-03-04 14:30:00-07:00,3.5,74,0,74,0.2,5.0
2021-03-04 15:30:00-07:00,1.9,39,0,39,0.2,4.4
2021-03-04 16:30:00-07:00,1.4,38,0,38,0.2,4.0
2021-03-04 17:30:00-07:00,1.0,16,0,16,0.2,4.2
2021-03-04 18:30:00-07:00,1.2,0,0,0,0.2,4.6
2021-03-04 19:30:00-07:00,1.5,0,0,0,0.2,4.0
2021-03-04 20:30:00-07:00,1.2,0,0,0,0.2,2.9
2021-03-04 21:30:00-07:00,0.6,0,0,0,0.2,2.5
2021-03-04 22:30:00-07:00,-0.1,0,0,0,0.2,2.4
2021-03-04 23:30:00-07:00,-1.1,0,0,0,0.2,2.3
2021-03-05 00:30:00-07:00,-1.9,0,0,0,0.2,2.1
2021-03-05 01:30:00-07:00,-2.2,0,0,0,0.2,1.9
2021-03-05 02:30:00-07:00,-2.3,0,0,0,0.2,1.7
2021-03-05 03:30:00-07:00,-2.2,0,0,0,0.2,1.6
2021-03-05 04:30:00-07:00,-1.8,0,0,0,0.2,1.6
2021-03-05 05:30:00-07:00,-1.0,0,0,0,0.2,1.6
2021-03-05 06:30:00-07:00,1.6,11,131,11,0.2,1.4
2021-03-05 07:30:00-07:00,5.7,39,717,176,0.2,1.4
2021-03-05 08:30:00-07:00,8.9,52,898,383,0.2,1.4
2021-03-05 09:30:00-07:00,10.8,60,980,566,0.2,0.9
2021-03-05 10:30:00-07:00,12.2,66,1021,703,0.2,0.4
2021-03-05 11:30:00-07:00,13.3,68,1040,781,0.2,0.2
2021-03-05 12:30:00-07:00,14.0,68,1043,794,0.2,0.5
2021-03-05 13:30:00-07:00,14.4,67,1030,741,0.2,0.6
2021-03-05 14:30:00-07:00,14.1,64,996,626,0.2,0.5
2021-03-05 15:30:00-07:00,12.8,57,925,456,0.2,0.4
2021-03-05 16:30:00-07:00,11.7,46,794,256,0.2,0.3
2021-03-05 17:30:00-07:00,5.7,26,440,60,0.2,0.4
2021-03-05 18:30:00-07:00,3.3,0,0,0,0.2,1.0
2021-03-05 19:30:00-07:00,1.5,0,0,0,0.2,1.6
2021-03-05 20:30:00-07:00,0.4,0,0,0,0.2,2.0
2021-03-05 21:30:00-07:00,-0.1,0,0,0,0.2,2.0
2021-03-05 22:30:00-07:00,-0.2,0,0,0,0.2,1.8
2021-03-05 23:30:00-07:00,0.2,0,0,0,0.2,1.7
2021-03-06 00:30:00-07:00,0.6,0,0,0,0.2,1.7
2021-03-06 01:30:00-07:00,0.6,0,0,0,0.2,1.8
2021-03-06 02:30:00-07:00,0.5,0,0,0,0.2,2.3
2021-03-06 03:30:00-07:00,0.2,0,0,0,0.2,2.8
2021-03-06 04:30:00-07:00,0.0,0,0,0,0.2,3.4
2021-03-06 05:30:00-07:00,0.1,0,0,0,0.2,3.8
2021-03-06 06:30:00-07:00,2.0,6,9,6,0.2,4.4
2021-03-06 07:30:00-07:00,5.6,63,367,135,0.2,4.5
2021-03-06 08:30:00-07:00,9.4,54,930,401,0.2,3.6
2021-03-06 09:30:00-07:00,13.2,62,1009,588,0.2,2.1
2021-03-06 10:30:00-07:00,15.6,66,1034,717,0.2,0.7
2021-03-06 11:30:00-07:00,16.9,69,1052,795,0.2,0.2
2021-03-06 12:30:00-07:00,17.5,124,909,761,0.2,0.3
2021-03-06 13:30:00-07:00,17.7,141,816,679,0.2,0.4
2021-03-06 14:30:00-07:00,17.2,76,962,623,0.2,0.6
2021-03-06 15:30:00-07:00,15.3,74,833,436,0.2,0.7
2021-03-06 16:30:00-07:00,13.9,66,567,218,0.2,0.6
2021-03-06 17:30:00-07:00,7.7,31,182,46,0.2,0.3
2021-03-06 18:30:00-07:00,6.8,0,0,0,0.2,1.0
2021-03-06 19:30:00-07:00,5.6,0,0,0,0.2,2.5
2021-03-06 20:30:00-07:00,3.9,0,0,0,0.2,3.6
2021-03-06 21:30:00-07:00,2.8,0,0,0,0.2,3.9
2021-03-06 22:30:00-07:00,1.8,0,0,0,0.2,3.8
2021-03-06 23:30:00-07:00,1.2,0,0,0,0.2,3.5
2021-03-07 00:30:00-07:00,0.8,0,0,0,0.2,3.2
2021-03-07 01:30:00-07:00,0.5,0,0,0,0.2,2.9
2021-03-07 02:30:00-07:00,0.5,0,0,0,0.2,2.8
2021-03-07 03:30:00-07:00,0.7,0,0,0,0.2,2.7
2021-03-07 04:30:00-07:00,0.8,0,0,0,0.2,2.6
2021-03-07 05:30:00-07:00,1.1,0,0,0,0.2,2.5
2021-03-07 06:30:00-07:00,3.7,9,17,9,0.2,2.6
2021-03-07 07:30:00-07:00,8.3,72,274,127,0.2,2.9
2021-03-07 08:30:00-07:00,12.5,156,269,258,0.2,2.8
2021-03-07 09:30:00-07:00,15.5,244,107,300,0.2,2.4
2021-03-07 10:30:00-07:00,17.2,303,274,477,0.2,2.1
2021-03-07 11:30:00-07:00,18.3,300,423,594,0.2,1.9
2021-03-07 12:30:00-07:00,18.9,347,174,470,0.2,1.7
2021-03-07 13:30:00-07:00,19.2,287,362,527,0.2,1.4
2021-03-07 14:30:00-07:00,19.0,253,334,444,0.2,1.1
2021-03-07 15:30:00-07:00,17.8,60,910,459,0.2,0.7
2021-03-07 16:30:00-07:00,16.8,59,667,240,0.2,0.5
2021-03-07 17:30:00-07:00,11.4,32,151,45,0.2,0.5
2021-03-07 18:30:00-07:00,8.4,0,0,0,0.2,0.8
2021-03-07 19:30:00-07:00,5.9,0,0,0,0.2,1.3
2021-03-07 20:30:00-07:00,4.8,0,0,0,0.2,2.0
2021-03-07 21:30:00-07:00,4.4,0,0,0,0.2,2.6
2021-03-07 22:30:00-07:00,4.1,0,0,0,0.2,2.8
2021-03-07 23:30:00-07:00,4.1,0,0,0,0.2,3.1
2021-03-08 00:30:00-07:00,4.2,0,0,0,0.2,3.4
2021-03-08 01:30:00-07:00,4.2,0,0,0,0.2,3.7
2021-03-08 02:30:00-07:00,4.1,0,0,0,0.2,3.7
2021-03-08 03:30:00-07:00,4.0,0,0,0,0.2,3.5
2021-03-08 04:30:00-07:00,4.1,0,0,0,0.2,3.1
2021-03-08 05:30:00-07:00,4.1,0,0,0,0.2,2.6
2021-03-08 06:30:00-07:00,4.9,6,1,6,0.2,2.1
2021-03-08 07:30:00-07:00,6.8,49,28,55,0.2,1.8
2021-03-08 08:30:00-07:00,9.3,27,0,27,0.2,1.6
2021-03-08 09:30:00-07:00,12.0,31,0,31,0.2,1.8
2021-03-08 10:30:00-07:00,14.6,79,0,79,0.2,2.1
2021-03-08 11:30:00-07:00,16.6,193,13,202,0.2,2.6
2021-03-08 12:30:00-07:00,17.7,202,708,705,0.2,3.5
2021-03-08 13:30:00-07:00,18.0,223,605,627,0.2,4.2
2021-03-08 14:30:00-07:00,17.5,69,958,622,0.2,4.6
2021-03-08 15:30:00-07:00,16.0,66,879,455,0.2,4.0
2021-03-08 16:30:00-07:00,14.9,48,781,263,0.2,3.4
2021-03-08 17:30:00-07:00,8.1,27,452,67,0.2,1.6
2021-03-08 18:30:00-07:00,6.3,0,0,0,0.2,1.5
2021-03-08 19:30:00-07:00,5.5,0,0,0,0.2,1.6
2021-03-08 20:30:00-07:00,4.6,0,0,0,0.2,1.9
2021-03-08 21:30:00-07:00,3.5,0,0,0,0.2,2.1
2021-03-08 22:30:00-07:00,2.7,0,0,0,0.2,2.3
2021-03-08 23:30:00-07:00,2.2,0,0,0,0.2,2.4
2021-03-09 00:30:00-07:00,2.0,0,0,0,0.2,2.5
2021-03-09 01:30:00-07:00,1.8,0,0,0,0.2,2.3
2021-03-09 02:30:00-07:00,1.4,0,0,0,0.2,2.1
2021-03-09 03:30:00-07:00,1.2,0,0,0,0.2,1.9
2021-03-09 04:30:00-07:00,1.1,0,0,0,0.2,1.7
2021-03-09 05:30:00-07:00,1.4,0,0,0,0.2,1.7
2021-03-09 06:30:00-07:00,4.0,11,40,12,0.2,1.7
2021-03-09 07:30:00-07:00,8.4,59,483,162,0.2,2.2
2021-03-09 08:30:00-07:00,11.8,158,269,263,0.2,2.5
2021-03-09 09:30:00-07:00,14.5,195,500,463,0.2,2.1
2021-03-09 10:30:00-07:00,16.5,144,802,661,0.2,1.8
2021-03-09 11:30:00-07:00,17.4,176,783,728,0.2,1.5
2021-03-09 12:30:00-07:00,17.3,280,537,664,0.2,1.2
2021-03-09 13:30:00-07:00,16.9,180,729,670,0.2,1.3
2021-03-09 14:30:00-07:00,16.4,172,639,543,0.2,1.9
2021-03-09 15:30:00-07:00,14.9,196,208,289,0.2,2.5
2021-03-09 16:30:00-07:00,13.7,93,9,96,0.2,2.7
2021-03-09 17:30:00-07:00,9.2,28,21,30,0.19,2.2
2021-03-09 18:30:00-07:00,7.3,0,0,0,0.19,2.0
2021-03-09 19:30:00-07:00,6.0,0,0,0,0.19,2.0
2021-03-09 20:30:00-07:00,4.9,0,0,0,0.19,2.4
2021-03-09 21:30:00-07:00,3.9,0,0,0,0.19,2.6
2021-03-09 22:30:00-07:00,3.1,0,0,0,0.19,2.4
2021-03-09 23:30:00-07:00,2.2,0,0,0,0.19,1.8
2021-03-10 00:30:00-07:00,1.5,0,0,0,0.19,1.3
2021-03-10 01:30:00-07:00,0.8,0,0,0,0.19,1.5
2021-03-10 02:30:00-07:00,0.0,0,0,0,0.19,1.7
2021-03-10 03:30:00-07:00,-0.4,0,0,0,0.19,1.6
2021-03-10 04:30:00-07:00,-0.6,0,0,0,0.19,1.5
2021-03-10 05:30:00-07:00,-0.7,0,0,0,0.19,1.2
2021-03-10 06:30:00-07:00,0.0,4,0,4,0.19,0.7
2021-03-10 07:30:00-07:00,1.8,52,1,52,0.19,1.0
2021-03-10 08:30:00-07:00,3.9,103,93,140,0.19,2.5
2021-03-10 09:30:00-07:00,6.0,255,143,333,0.19,4.2
2021-03-10 10:30:00-07:00,7.6,253,454,548,0.19,5.0
2021-03-10 11:30:00-07:00,8.8,89,1008,805,0.19,5.5
2021-03-10 12:30:00-07:00,9.2,152,806,732,0.19,5.9
2021-03-10 13:30:00-07:00,8.8,102,962,753,0.19,6.0
2021-03-10 14:30:00-07:00,7.9,82,966,647,0.19,5.8
2021-03-10 15:30:00-07:00,6.8,70,906,479,0.19,5.3
2021-03-10 16:30:00-07:00,6.1,55,785,277,0.19,5.0
2021-03-10 17:30:00-07:00,1.1,29,494,76,0.2,2.1
2021-03-10 18:30:00-07:00,-1.2,0,0,0,0.2,1.4
2021-03-10 19:30:00-07:00,-2.6,0,0,0,0.2,1.3
2021-03-10 20:30:00-07:00,-3.6,0,0,0,0.2,1.1
2021-03-10 21:30:00-07:00,-4.4,0,0,0,0.2,1.0
2021-03-10 22:30:00-07:00,-4.6,0,0,0,0.2,0.7
2021-03-10 23:30:00-07:00,-4.3,0,0,0,0.2,0.5
2021-03-11 00:30:00-07:00,-3.7,0,0,0,0.2,0.8
2021-03-11 01:30:00-07:00,-3.4,0,0,0,0.2,0.9
2021-03-11 02:30:00-07:00,-3.4,0,0,0,0.2,1.1
2021-03-11 03:30:00-07:00,-3.3,0,0,0,0.2,1.5
2021-03-11 04:30:00-07:00,-3.3,0,0,0,0.2,1.7
2021-03-11 05:30:00-07:00,-3.5,0,0,0,0.2,1.7
2021-03-11 06:30:00-07:00,-2.2,16,187,22,0.2,2.5
2021-03-11 07:30:00-07:00,1.1,49,619,187,0.2,3.5
2021-03-11 08:30:00-07:00,4.1,166,66,192,0.2,3.5
2021-03-11 09:30:00-07:00,6.4,259,163,348,0.2,2.8
2021-03-11 10:30:00-07:00,8.1,252,497,577,0.2,1.9
2021-03-11 11:30:00-07:00,9.1,78,1023,810,0.2,1.2
2021-03-11 12:30:00-07:00,9.2,84,1016,820,0.2,0.7
2021-03-11 13:30:00-07:00,8.6,85,988,758,0.2,0.8
2021-03-11 14:30:00-07:00,7.9,97,897,626,0.2,1.1
2021-03-11 15:30:00-07:00,6.6,193,280,320,0.2,1.2
2021-03-11 16:30:00-07:00,5.9,106,301,192,0.2,1.1
2021-03-11 17:30:00-07:00,3.0,28,10,29,0.2,0.7
2021-03-11 18:30:00-07:00,2.0,0,0,0,0.2,0.5
2021-03-11 19:30:00-07:00,1.7,0,0,0,0.2,0.2
2021-03-11 20:30:00-07:00,1.6,0,0,0,0.2,0.4
2021-03-11 21:30:00-07:00,1.2,0,0,0,0.2,0.8
2021-03-11 22:30:00-07:00,0.4,0,0,0,0.2,1.0
2021-03-11 23:30:00-07:00,-0.6,0,0,0,0.2,1.0
2021-03-12 00:30:00-07:00,-1.3,0,0,0,0.2,0.9
2021-03-12 01:30:00-07:00,-1.9,0,0,0,0.2,0.9
2021-03-12 02:30:00-07:00,-2.8,0,0,0,0.2,0.7
2021-03-12 03:30:00-07:00,-3.4,0,0,0,0.2,0.5
2021-03-12 04:30:00-07:00,-3.6,0,0,0,0.2,0.2
2021-03-12 05:30:00-07:00,-3.2,0,0,0,0.2,0.3
2021-03-12 06:30:00-07:00,-1.1,12,17,13,0.2,0.5
2021-03-12 07:30:00-07:00,2.2,39,51,51,0.2,0.8
2021-03-12 08:30:00-07:00,4.7,49,0,49,0.2,1.7
2021-03-12 09:30:00-07:00,6.5,101,0,101,0.2,2.7
2021-03-12 10:30:00-07:00,7.8,124,4,127,0.2,3.4
2021-03-12 11:30:00-07:00,8.8,170,8,176,0.2,3.8
2021-03-12 12:30:00-07:00,9.4,284,36,310,0.2,4.0
2021-03-12 13:30:00-07:00,9.7,209,30,230,0.2,4.2
2021-03-12 14:30:00-07:00,9.4,148,8,153,0.2,4.5
2021-03-12 15:30:00-07:00,8.4,145,148,213,0.2,4.5
2021-03-12 16:30:00-07:00,7.7,40,0,40,0.2,4.3
2021-03-12 17:30:00-07:00,4.3,21,0,21,0.2,2.7
2021-03-12 18:30:00-07:00,2.8,0,0,0,0.2,2.5
2021-03-12 19:30:00-07:00,1.6,0,0,0,0.2,2.2
2021-03-12 20:30:00-07:00,0.8,0,0,0,0.2,1.8
2021-03-12 21:30:00-07:00,0.0,0,0,0,0.2,1.6
2021-03-12 22:30:00-07:00,-0.8,0,0,0,0.2,1.4
2021-03-12 23:30:00-07:00,-1.3,0,0,0,0.2,1.1
2021-03-13 00:30:00-07:00,-1.3,0,0,0,0.2,1.0
2021-03-13 01:30:00-07:00,-1.6,0,0,0,0.2,0.8
2021-03-13 02:30:00-07:00,-2.0,0,0,0,0.2,0.7
2021-03-13 03:30:00-07:00,-2.3,0,0,0,0.2,0.7
2021-03-13 04:30:00-07:00,-2.1,0,0,0,0.2,1.0
2021-03-13 05:30:00-07:00,-1.6,0,0,0,0.2,1.8
2021-03-13 06:30:00-07:00,-1.1,5,0,5,0.2,2.5
2021-03-13 07:30:00-07:00,-0.1,38,44,48,0.2,2.5
2021-03-13 08:30:00-07:00,1.0,22,0,22,0.2,2.4
2021-03-13 09:30:00-07:00,1.6,36,0,36,0.2,2.6
2021-03-13 10:30:00-07:00,1.4,116,4,119,0.2,3.0
2021-03-13 11:30:00-07:00,1.2,121,4,124,0.2,3.4
2021-03-13 12:30:00-07:00,1.2,44,0,44,0.2,3.8
2021-03-13 13:30:00-07:00,1.2,95,4,98,0.2,4.1
2021-03-13 14:30:00-07:00,0.8,92,12,99,0.2,3.7
2021-03-13 15:30:00-07:00,0.3,69,4,71,0.2,3.3
2021-03-13 16:30:00-07:00,0.0,89,125,126,0.2,3.4
2021-03-13 17:30:00-07:00,-2.7,21,0,21,0.75,1.9
2021-03-13 18:30:00-07:00,-3.9,0,0,0,0.75,1.9
2021-03-13 19:30:00-07:00,-4.1,0,0,0,0.75,2.3
2021-03-13 20:30:00-07:00,-4.1,0,0,0,0.75,2.6
2021-03-13 21:30:00-07:00,-4.2,0,0,0,0.75,2.9
2021-03-13 22:30:00-07:00,-4.2,0,0,0,0.75,3.0
2021-03-13 23:30:00-07:00,-4.1,0,0,0,0.75,3.0
2021-03-14 00:30:00-07:00,-3.9,0,0,0,0.75,3.2
2021-03-14 01:30:00-07:00,-3.7,0,0,0,0.75,3.4
2021-03-14 02:30:00-07:00,-3.6,0,0,0,0.75,3.7
2021-03-14 03:30:00-07:00,-3.4,0,0,0,0.75,4.2
2021-03-14 04:30:00-07:00,-3.2,0,0,0,0.75,4.9
2021-03-14 05:30:00-07:00,-3.2,0,0,0,0.75,5.6
2021-03-14 06:30:00-07:00,-2.9,11,0,11,0.75,6.2
2021-03-14 07:30:00-07:00,-2.3,23,9,25,0.75,6.8
2021-03-14 08:30:00-07:00,-1.7,24,0,24,0.75,7.4
2021-03-14 09:30:00-07:00,-1.5,98,0,98,0.75,7.6
2021-03-14 10:30:00-07:00,-1.4,87,1,88,0.75,7.5
2021-03-14 11:30:00-07:00,-1.4,114,2,115,0.75,7.7
2021-03-14 12:30:00-07:00,-1.4,110,3,112,0.75,7.8
2021-03-14 13:30:00-07:00,-1.3,149,6,153,0.75,7.8
2021-03-14 14:30:00-07:00,-1.4,180,59,215,0.75,7.7
2021-03-14 15:30:00-07:00,-1.9,58,13,64,0.75,7.2
2021-03-14 16:30:00-07:00,-2.2,38,10,41,0.75,6.8
2021-03-14 17:30:00-07:00,-3.7,27,16,29,0.79,6.0
2021-03-14 18:30:00-07:00,-4.5,0,0,0,0.79,5.9
2021-03-14 19:30:00-07:00,-5.2,0,0,0,0.79,5.5
2021-03-14 20:30:00-07:00,-5.8,0,0,0,0.79,5.0
2021-03-14 21:30:00-07:00,-6.2,0,0,0,0.79,4.7
2021-03-14 22:30:00-07:00,-6.5,0,0,0,0.79,4.4
2021-03-14 23:30:00-07:00,-6.9,0,0,0,0.79,4.1
2021-03-15 00:30:00-07:00,-7.4,0,0,0,0.79,3.7
2021-03-15 01:30:00-07:00,-8.5,0,0,0,0.79,3.2
2021-03-15 02:30:00-07:00,-9.7,0,0,0,0.79,3.1
2021-03-15 03:30:00-07:00,-10.6,0,0,0,0.79,3.2
2021-03-15 04:30:00-07:00,-11.1,0,0,0,0.79,3.3
2021-03-15 05:30:00-07:00,-11.0,0,0,0,0.79,3.3
2021-03-15 06:30:00-07:00,-9.2,17,22,18,0.79,3.4
2021-03-15 07:30:00-07:00,-5.4,80,420,183,0.79,3.2
2021-03-15 08:30:00-07:00,-1.5,98,693,390,0.79,2.3
2021-03-15 09:30:00-07:00,0.3,89,953,630,0.79,1.1
2021-03-15 10:30:00-07:00,0.8,150,794,686,0.79,0.6
2021-03-15 11:30:00-07:00,1.0,133,808,726,0.79,0.7
2021-03-15 12:30:00-07:00,1.1,105,1001,848,0.79,0.8
2021-03-15 13:30:00-07:00,1.3,112,949,775,0.79,0.8
2021-03-15 14:30:00-07:00,1.8,205,321,399,0.79,0.9
2021-03-15 15:30:00-07:00,2.4,115,560,378,0.79,0.9
2021-03-15 16:30:00-07:00,2.7,60,788,298,0.79,0.9
2021-03-15 17:30:00-07:00,0.6,33,506,90,0.72,1.2
2021-03-15 18:30:00-07:00,-1.7,0,0,0,0.72,1.7
2021-03-15 19:30:00-07:00,-3.6,0,0,0,0.72,2.1
2021-03-15 20:30:00-07:00,-4.3,0,0,0,0.72,2.6
2021-03-15 21:30:00-07:00,-3.9,0,0,0,0.72,3.2
2021-03-15 22:30:00-07:00,-3.4,0,0,0,0.72,3.4
2021-03-15 23:30:00-07:00,-3.2,0,0,0,0.72,3.3
2021-03-16 00:30:00-07:00,-3.4,0,0,0,0.72,3.1
2021-03-16 01:30:00-07:00,-3.7,0,0,0,0.72,2.8
2021-03-16 02:30:00-07:00,-4.2,0,0,0,0.72,2.4
2021-03-16 03:30:00-07:00,-4.7,0,0,0,0.72,2.0
2021-03-16 04:30:00-07:00,-4.8,0,0,0,0.72,1.4
2021-03-16 05:30:00-07:00,-4.6,0,0,0,0.72,0.8
2021-03-16 06:30:00-07:00,-3.5,17,64,21,0.72,0.3
2021-03-16 07:30:00-07:00,-1.7,72,612,225,0.72,0.6
2021-03-16 08:30:00-07:00,-0.5,110,756,432,0.72,1.4
2021-03-16 09:30:00-07:00,-0.1,170,667,552,0.72,1.7
2021-03-16 10:30:00-07:00,0.2,297,165,409,0.72,2.0
2021-03-16 11:30:00-07:00,0.5,226,718,757,0.72,2.3
2021-03-16 12:30:00-07:00,0.7,382,188,522,0.72,2.4
2021-03-16 13:30:00-07:00,0.9,283,483,622,0.72,2.2
2021-03-16 14:30:00-07:00,0.9,291,189,406,0.72,2.1
2021-03-16 15:30:00-07:00,0.4,148,121,205,0.72,2.2
2021-03-16 16:30:00-07:00,0.1,119,219,186,0.72,2.2
2021-03-16 17:30:00-07:00,-2.7,36,35,40,0.74,1.6
2021-03-16 18:30:00-07:00,-4.2,0,0,0,0.74,1.3
2021-03-16 19:30:00-07:00,-4.6,0,0,0,0.74,1.1
2021-03-16 20:30:00-07:00,-4.8,0,0,0,0.74,0.9
2021-03-16 21:30:00-07:00,-4.9,0,0,0,0.74,0.8
2021-03-16 22:30:00-07:00,-5.1,0,0,0,0.74,0.9
2021-03-16 23:30:00-07:00,-5.4,0,0,0,0.74,1.1
2021-03-17 00:30:00-07:00,-6.2,0,0,0,0.74,1.4
